0.104311	430.841	-0.916603	100
0.0255096	227.616	-0.168762	100
0.00432788	550.666	-1.39819	100
0.0237786	400.953	-0.8716	100
0.0247087	80.8638	-0.749511	100
0.0103832	1262.98	-1.1219	100
0.0352417	318.757	-0.76778	100
0.0137969	301.495	0.147165	100
0.011909	73.4634	-1.1847	100
0.0328698	1202.88	-0.601777	100
0.00348805	540.414	-1.32373	100
0.0854635	52.1854	-0.381104	100
0.0779847	128.923	0.0347435	100
0.481941	154.772	-0.759677	100
0.0186634	90.8172	-0.859029	100
0.00620496	1225.9	-0.578049	100
0.037022	114.06	-0.584395	100
0.0259384	226.629	-0.327351	100
0.0182468	125.134	-0.714844	100
0.00739657	271.154	-0.371085	100
0.030788	108.804	-1.04236	100
0.0637756	161.041	-0.700638	100
0.00387439	100562	-1.50225	100
0.011531	548.798	-0.991988	100
0.00758472	819.02	-0.754066	100
0.00493151	264.786	-1.34572	100
0.13467	234.902	-0.81948	100
0.00715171	2032.26	-0.511635	100
0.00839543	469.359	-1.27639	100
0.0130299	2610.5	-0.678702	100
0.0892632	155.157	0.0487095	100
0.0114611	72.7958	-1.56792	100
0.0477893	262.372	-0.841171	100
0.0338807	231.363	-0.644448	100
0.0571018	350.31	-0.598807	100
0.0775569	92.9029	-0.980257	100
0.122205	795.343	-0.703316	100
0.00523656	2203.91	-1.30585	100
0.00479519	2260.31	-1.32713	100
0.0342028	163	0.301301	100
0.0119479	94.6544	-1.07265	100
0.0157115	87.5458	-1.20436	100
0.00697507	108.994	-1.05755	100
0.0268488	687.492	-0.440384	100
0.0223358	154.376	-0.94229	100
0.00886788	479.401	-0.627831	100
0.0130549	139.751	-0.774285	100
0.090175	633.632	-2.04115	100
0.00892987	334.966	-0.936424	100
0.0711751	552.718	-0.895316	100
0.0889692	142.785	-0.706499	100
0.118941	203.338	-0.593614	100
0.11932	82.4352	0.359201	100
0.0581445	100.374	0.155524	100
0.185237	242.117	-0.978136	100
0.0619776	373.979	0.0859519	100
0.0219715	255.891	-0.354021	100
0.145545	276.446	-1.12595	100
0.0259054	435.116	-0.325884	100
0.0631707	197.904	-0.800822	100
0.00687113	232.596	-0.866485	100
0.0240292	324.206	-0.989112	100
0.0443552	559.159	-0.82557	100
0.00408112	2686.64	-1.65746	100
0.0390146	227.922	0.00539666	100
0.0560971	139.873	0.483781	100
0.0169043	286.388	-0.74384	100
0.0162192	1345.12	-0.748615	100
0.0610854	109.597	-1.36664	100
0.0088203	242.093	-0.563668	100
0.00202901	69.9883	-2.002	100
0.0125705	105.757	-0.880763	100
0.121163	180.823	-0.207224	100
0.0224823	461.987	-0.161641	100
0.0434295	143.698	-0.594355	100
0.213957	195.478	-0.688136	100
0.0260073	340.974	-2.02186	100
0.697077	55.4844	0.437033	100
0.00985505	203.524	-0.191402	100
0.00373048	61094.8	-1.48518	100
0.0381782	418.068	-0.265832	100
0.00980271	266.238	-0.402702	100
0.0129724	408.631	-0.533703	100
0.0285959	438.805	-0.569161	100
0.0680791	122.716	-0.627793	100
0.039576	82.7161	-0.872106	100
0.0365766	249.483	-0.960476	100
0.0287408	1137.15	-0.756538	100
0.0174381	385.694	-1.22454	100
0.00914946	175.243	-1.7012	100
0.0248912	304.645	-1.24967	100
0.165901	714.766	-0.339689	100
0.0266652	238.302	0.330589	100
0.0358931	253.391	-0.7891	100
0.0161029	102.961	-1.49496	100
0.0242951	594.727	-0.345363	100
0.0377366	137.477	-1.18846	100
0.00516025	261.729	-1.0869	100
0.0448904	545.456	-1.06643	100
0.0100967	295.185	-1.04989	100
0.377031	422.511	-0.810971	100
0.0209501	157.096	-0.633196	100
0.0341924	377.778	-0.728711	100
0.00263802	428.772	-1.73374	100
0.00408144	1487.99	-0.992476	100
0.0917016	467.043	-0.766661	100
0.00415538	56351.9	-1.76665	100
0.0449659	835.435	0.3923	100
0.085306	148.208	-0.641051	100
0.00441574	1688.87	-1.02047	100
0.00705355	14721.2	-1.39055	100
0.00852089	168.121	-1.50525	100
0.0031526	1217.09	-1.18887	100
0.00260415	1210.58	-0.280955	100
0.0106111	686.362	-0.568838	100
0.023688	807.616	-0.785663	100
0.0165382	242.904	-1.04198	100
0.0511945	835.355	-0.2899	100
0.0194397	103.173	-0.808223	100
0.0035604	4252.9	-1.42656	100
0.0173368	272.73	-0.293365	100
0.0153673	205.759	-1.27441	100
0.00848749	311.072	-0.586419	100
0.00197078	70.794	-2.003	100
0.0311462	768.023	-0.654961	100
0.0126038	215.169	-1.00659	100
0.0751057	53.1373	-1.18295	100
0.0113256	183.87	-1.3451	100
0.123715	170.275	-0.7433	100
0.00767701	89.9223	-1.08223	100
0.0553034	318.412	-0.543953	100
0.00454506	3223.86	-1.73467	100
0.923262	207.215	-0.265878	100
0.0249671	1495.4	-0.771694	100
0.128863	69.4651	-0.45836	100
0.0698878	408.974	-0.647994	100
0.00623925	168.255	-1.54609	100
0.0824739	73.4805	-0.868844	100
0.00731245	174.877	-0.761963	100
0.0273201	130.296	-1.015	100
0.0113687	286.484	-0.62072	100
0.0214374	190.978	-1.11336	100
0.0490134	193.598	-0.841537	100
0.0155987	219.228	-1.00409	100
0.0455082	75.4002	-0.0972759	100
0.0372166	99.753	-1.44747	100
0.4335	70.4058	0.08526	100
0.0204272	121.035	-0.832738	100
0.00549144	1086.23	-1.56145	100
0.0262515	874.354	0.201168	100
0.00821791	288.262	-0.713621	100
0.094309	176.305	-0.963199	100
0.0465972	370.598	-0.856663	100
0.0114096	244.537	-1.087	100
